model_name,split,site_id,row_count,MAE,RMSE,normalized_MAE_by_site_train_mean,normalized_RMSE_by_site_train_mean,peak_MAE,high_peak_MAE,underestimation_rate,peak_underestimation_rate,high_peak_underestimation_rate,MBE,actual_max_load_kw,predicted_at_actual_max_kw,actual_max_underprediction_kw
AHPA_switch_ExtraTrees_Retry_to_BPA_CatBoost_risk_rollq90_168_vs_site_p90_t1.00,test,Parking_Lot_01,2223,0.32773135692104255,0.8862317019789632,0.14670759233789513,0.3967179719155544,3.059626564028605,,4.903283850652271,84.61538461538461,,0.1971487002553197,11.143347336431464,7.987518148984384,3.1558291874470807
AHPA_switch_ExtraTrees_Retry_to_BPA_CatBoost_risk_rollq90_168_vs_site_p90_t1.00,test,S_Wilson_Garage_01,2209,1.2339130662412818,2.092917664380535,0.4666476547205901,0.7915104769751216,2.855064057415006,3.7388308574967968,20.95971027614305,74.78260869565217,88.63636363636364,0.26641849988651695,21.33654974232288,10.49761711854713,10.83893262377575
AHPA_gated_HistGB_Retry_plus_BPA_CatBoost_risk_lag168_vs_site_p90_t1.00_a0.15,validation,Arroyo_Garage_01,606,5.482738308348175,9.138386266756028,0.2333043950016633,0.38886147019104306,9.910452441731724,10.735997532980559,25.082508250825082,58.94736842105262,78.18181818181819,1.1632214414065074,151.48691192258457,116.64556208656646,34.84134983601811
AHPA_gated_HistGB_Retry_plus_BPA_CatBoost_risk_lag168_vs_site_p90_t1.00_a0.15,validation,California_Garage_01,3377,0.8102701914722857,2.6140285307128193,0.04217400053594159,0.13605836894349063,15.082621262736001,14.565044430267065,7.906425821735268,85.71428571428571,100.0,0.2436370219178065,76.41678347251602,46.20630863427061,30.210474838245403
AHPA_gated_HistGB_Retry_plus_BPA_CatBoost_risk_lag168_vs_site_p90_t1.00_a0.15,validation,California_Garage_02,2657,3.9005576618377322,6.5296246034665915,0.24868695469834406,0.4163077689753795,23.27739144355738,26.913055830347428,26.194956718103125,96.29629629629629,100.0,-0.06941853681534572,82.98885018964796,58.84462679935922,24.144223390288744
AHPA_gated_HistGB_Retry_plus_BPA_CatBoost_risk_lag168_vs_site_p90_t1.00_a0.15,validation,N_Wilson_Garage_01,1322,20.615438904620977,68.32019947378423,1.739734010213412,5.765532092671793,39.89574418204766,57.74052173924298,38.04841149773071,85.75,91.92825112107623,-4.208516771346744,1606.9177187074972,61.47729218765181,1545.4404265198455
AHPA_gated_HistGB_Retry_plus_BPA_CatBoost_risk_lag168_vs_site_p90_t1.00_a0.15,validation,Parking_Lot_01,2223,0.3322987418667919,0.8484766534577801,0.14875216340050684,0.379817079919194,3.1405029385944836,,9.221772379667117,91.66666666666666,,0.08594631043653861,12.575091789876833,10.217090206176554,2.358001583700279
AHPA_gated_HistGB_Retry_plus_BPA_CatBoost_risk_lag168_vs_site_p90_t1.00_a0.15,validation,S_Wilson_Garage_01,2208,1.0427130645788993,1.928579832968768,0.3943386446295365,0.7293603420034792,3.9066789552803627,5.592909833502749,16.893115942028984,90.69767441860465,100.0,0.14861420273210846,21.08775397980203,12.493226440625998,8.594527539176033
AHPA_gated_HistGB_Retry_plus_BPA_CatBoost_risk_lag168_vs_site_p90_t1.00_a0.15,test,Arroyo_Garage_01,606,4.9326343765317615,8.670558578659827,0.20989608007168611,0.368954217720116,12.010139988259995,14.587583137653521,21.122112211221122,72.09302325581395,73.33333333333333,1.2452584515313498,128.44555031546562,87.07118091987272,41.37436939559291
AHPA_gated_HistGB_Retry_plus_BPA_CatBoost_risk_lag168_vs_site_p90_t1.00_a0.15,test,California_Garage_01,3377,2.661661617489945,8.011274808191361,0.1385376380174484,0.4169812879828669,77.4971721916477,111.53472555987857,11.578323956174119,100.0,100.0,0.33066917069989016,233.57571077080087,4.096526410644276,229.47918436015658
AHPA_gated_HistGB_Retry_plus_BPA_CatBoost_risk_lag168_vs_site_p90_t1.00_a0.15,test,California_Garage_02,2657,7.738128445564924,13.561864328017965,0.49335806954473066,0.8646606542352401,33.33321498087735,47.1781634250195,34.43733534060971,93.38235294117648,100.0,0.21498399799365003,206.32919292080408,38.27229939647424,168.05689352432984
AHPA_gated_HistGB_Retry_plus_BPA_CatBoost_risk_lag168_vs_site_p90_t1.00_a0.15,test,N_Wilson_Garage_01,1323,12.228023770350969,18.832806595280722,1.0319212183355035,1.5892979185729204,26.403935881041477,35.48621033484215,31.82161753590325,86.19246861924687,94.0677966101695,0.9402697076825468,175.316543045655,13.050799653729579,162.26574339192544
AHPA_gated_HistGB_Retry_plus_BPA_CatBoost_risk_lag168_vs_site_p90_t1.00_a0.15,test,Parking_Lot_01,2223,0.3628353805898568,0.8753310385279213,0.16242176397593272,0.3918383348102977,3.7482437303431757,,12.145748987854251,92.3076923076923,,0.06519053349919175,11.143347336431464,6.819972803978487,4.323374532452977
AHPA_gated_HistGB_Retry_plus_BPA_CatBoost_risk_lag168_vs_site_p90_t1.00_a0.15,test,S_Wilson_Garage_01,2209,1.2086818756617126,2.0269433762819467,0.45710559196763606,0.7665599779040252,2.987750934133225,3.7695509894181725,23.404255319148938,77.82608695652173,89.77272727272727,0.12334566804689752,21.33654974232288,10.862128739471697,10.474421002851184
