MAE,RMSE,R2,Peak_MAE,High_peak_MAE,Underestimation_rate,Configuration,Number_of_features
3.252788117053947,7.03894636465709,0.8006228352803118,12.692377881745573,13.305417662629125,53.81202097620008,Full_features,113
3.529407479879855,7.249507085727341,0.7885162215197614,12.653731573745905,13.40419051477823,45.760387252924566,Without_lag_memory,80
3.1363784552731038,6.902628069973953,0.8082704512266633,12.692668111283815,13.081096730352375,52.6744655102864,Without_rolling_memory,81
3.2411816888649048,7.022754573029783,0.8015390407226809,12.718427549821808,13.242021631508422,52.908430818878585,Without_EWM_memory,110
3.26143028853182,7.172896628641693,0.7929623888736046,12.96408152908014,14.110645440920399,54.094392900363054,Without_peak_risk,103
3.411867403884294,7.244034282894201,0.7888354079506027,12.82209986693754,13.367060032997285,26.986688180718033,Without_calendar,89
3.230099037997313,7.017962225161199,0.8018098089606083,12.756221748596788,13.289573539982769,53.18273497377975,Without_interactions,110
