timestamp,site_id,actual_load_kw,main_point_forecast_kw,peak_sensitive_point_forecast_kw,upper_forecast_kw,is_peak_hour,is_high_peak_hour,strategy,site_capacity_kw,scheduled_load_kw,capacity_violation_kw
2020-08-26 14:00:00+00:00,California_Garage_01,3.603766129032258,5.625461110661372,5.625461110661372,6.976874791475336,0,0,uncontrolled,112.21842513944817,126.13974826280334,13.921323123355165
2020-08-26 15:00:00+00:00,California_Garage_01,3.727483263598326,4.64036395461464,4.64036395461464,5.991777635428603,0,0,uncontrolled,112.21842513944817,117.93057792207792,5.712152782629744
2020-08-27 13:00:00+00:00,California_Garage_01,0.0,0.6576208238325467,0.6576208238325467,2.0090345046465106,0,0,uncontrolled,112.21842513944817,162.37826626985725,50.15984113040908
2020-08-27 14:00:00+00:00,California_Garage_01,0.0,1.0753576885323246,1.0753576885323246,2.426771369346288,0,0,uncontrolled,112.21842513944817,121.78294716711498,9.564522027666811
2020-08-28 13:00:00+00:00,California_Garage_01,0.0,0.64291549972328,0.64291549972328,1.994329180537244,0,0,uncontrolled,112.21842513944817,142.70125921908894,30.482834079640767
2020-08-28 14:00:00+00:00,California_Garage_01,0.0,0.8016655372648047,0.8016655372648047,2.1530792180787683,0,0,uncontrolled,112.21842513944817,136.64107453203582,24.422649392587644
2020-08-31 13:00:00+00:00,California_Garage_01,0.0,0.6712198096363519,0.6712198096363519,2.022633490450316,0,0,uncontrolled,112.21842513944817,127.65176210355492,15.433336964106743
2020-08-31 14:00:00+00:00,California_Garage_01,0.0,0.7357928092751853,0.7357928092751853,2.087206490089149,0,0,uncontrolled,112.21842513944817,148.25340473355163,36.03497959410346
2020-08-31 15:00:00+00:00,California_Garage_01,9.108184762654078,1.9531400082897687,1.9531400082897687,3.3045536891037326,0,0,uncontrolled,112.21842513944817,125.32772794266101,13.109302803212842
2020-09-01 13:00:00+00:00,California_Garage_01,0.0,0.9429450546507232,0.9429450546507232,2.2943587354646877,0,0,uncontrolled,112.21842513944817,135.7639711410084,23.545546001560226
2020-09-01 14:00:00+00:00,California_Garage_01,0.0,0.0540111709038475,0.0540111709038475,1.4054248517178114,0,0,uncontrolled,112.21842513944817,126.79357093574816,14.575145796299992
2020-09-02 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,137.58442858729828,25.366003447850105
2020-09-02 14:00:00+00:00,California_Garage_01,0.0,0.0110427757017779,0.0110427757017779,1.3624564565157418,0,0,uncontrolled,112.21842513944817,135.84934728311413,23.630922143665956
2020-09-02 15:00:00+00:00,California_Garage_01,7.362437040117417,5.898251476349363,5.898251476349363,7.249665157163326,0,0,uncontrolled,112.21842513944817,119.08712071453998,6.868695575091806
2020-09-03 13:00:00+00:00,California_Garage_01,0.0,0.6642212094147282,0.6642212094147282,2.015634890228692,0,0,uncontrolled,112.21842513944817,129.21950750708072,17.00108236763255
2020-09-03 14:00:00+00:00,California_Garage_01,0.0,0.7150041047668917,0.7150041047668917,2.0664177855808554,0,0,uncontrolled,112.21842513944817,115.23399162118825,3.0155664817400805
2020-09-04 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,118.96003485844265,6.741609718994482
2020-09-04 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,142.87815945116165,30.65973431171348
2020-09-07 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,131.33165508365508,19.113229944206907
2020-09-07 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,132.6455,20.427074860551826
2020-09-08 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,133.24175474861372,21.023329609165543
2020-09-08 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,135.84028280637799,23.621857666929813
2020-09-09 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,138.61249999999998,26.39407486055181
2020-09-09 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,145.3511304825717,33.13270534312353
2020-09-10 13:00:00+00:00,California_Garage_01,0.0,0.9729744596772129,0.9729744596772129,2.324388140491177,0,0,uncontrolled,112.21842513944817,140.67441692947767,28.4559917900295
2020-09-11 13:00:00+00:00,California_Garage_01,0.0,0.0491985948774085,0.0491985948774085,1.4006122756913724,0,0,uncontrolled,112.21842513944817,134.19139441283923,21.972969273391058
2020-09-11 14:00:00+00:00,California_Garage_01,0.0,0.0491985948774085,0.0491985948774085,1.4006122756913724,0,0,uncontrolled,112.21842513944817,162.91560222402398,50.69717708457581
2020-09-14 13:00:00+00:00,California_Garage_01,0.0,0.8022864006943788,0.8022864006943788,2.153700081508343,0,0,uncontrolled,112.21842513944817,115.14074989987985,2.922324760431678
2020-09-15 13:00:00+00:00,California_Garage_01,0.0,0.7483004917639381,0.7483004917639381,2.099714172577902,0,0,uncontrolled,112.21842513944817,148.85939939520065,36.64097425575248
2020-09-15 14:00:00+00:00,California_Garage_01,1.370943820224719,0.8949235932817121,0.8949235932817121,2.246337274095676,0,0,uncontrolled,112.21842513944817,133.42075727122725,21.202332131779073
2020-09-16 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,136.6710394556347,24.45261431618654
2020-09-17 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,122.4876440378994,10.269218898451228
2020-09-17 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,143.5413977590782,31.322972619630022
2020-09-22 14:00:00+00:00,California_Garage_01,0.0,0.0110427757017779,0.0110427757017779,1.3624564565157418,0,0,uncontrolled,112.21842513944817,119.0807409236376,6.862315784189434
2020-09-28 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,148.0013501529052,35.78292501345702
2020-09-28 14:00:00+00:00,California_Garage_01,3.066348684210526,5.643896261496291,5.643896261496291,6.995309942310255,0,0,uncontrolled,112.21842513944817,123.10433333333333,10.885908193885157
2020-09-29 14:00:00+00:00,California_Garage_01,0.0,0.067786607208934,0.067786607208934,1.4192002880228978,0,0,uncontrolled,112.21842513944817,139.3669757654553,27.148550626007122
2020-09-30 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,137.55135083565435,25.332925696206175
2020-09-30 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,116.57669865935405,4.358273519905879
2020-10-01 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,126.74241250930751,14.523987369859341
2020-10-01 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,140.39769642780107,28.179271288352894
2020-10-01 15:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,114.44112576109819,2.22270062165002
2020-10-02 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,132.87392291079425,20.655497771346077
2020-10-02 14:00:00+00:00,California_Garage_01,2.980194805194805,5.940989536546429,5.940989536546429,7.292403217360393,0,0,uncontrolled,112.21842513944817,135.8735415430267,23.655116403578532
2020-10-05 14:00:00+00:00,California_Garage_01,0.0,0.0110427757017779,0.0110427757017779,1.3624564565157418,0,0,uncontrolled,112.21842513944817,128.59341654021244,16.374991400764273
2020-10-07 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,112.42709009997236,0.20866496052418881
2020-10-08 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,124.60876936508349,12.390344225635317
2020-10-08 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,136.00843083613168,23.790005696683508
2020-10-09 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,142.67281893091183,30.45439379146366
2020-10-09 14:00:00+00:00,California_Garage_01,0.0,0.0110427757017779,0.0110427757017779,1.3624564565157418,0,0,uncontrolled,112.21842513944817,151.38615044103508,39.16772530158691
2020-10-09 15:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,125.67533333333333,13.456908193885155
2020-10-12 13:00:00+00:00,California_Garage_01,0.0,2.454093039087406,2.454093039087406,3.80550671990137,0,0,uncontrolled,112.21842513944817,126.97369306930692,14.755267929858746
2020-10-12 14:00:00+00:00,California_Garage_01,0.0,3.1642526105849,3.1642526105849,4.515666291398864,0,0,uncontrolled,112.21842513944817,164.691832572264,52.47340743281582
2020-10-12 15:00:00+00:00,California_Garage_01,0.0,3.741862541757091,3.741862541757091,5.093276222571054,0,0,uncontrolled,112.21842513944817,145.24145238095238,33.02302724150421
2020-10-13 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,149.57137116157696,37.35294602212879
2020-10-13 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,185.61142423995207,73.3929991005039
2020-10-14 13:00:00+00:00,California_Garage_01,0.0,0.2144341191710971,0.2144341191710971,1.5658477999850609,0,0,uncontrolled,112.21842513944817,112.6693947144075,0.45096957495933054
2020-10-14 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,149.6356150314054,37.41718989195722
2020-10-15 13:00:00+00:00,California_Garage_01,0.0,0.0226152916830087,0.0226152916830087,1.3740289724969723,0,0,uncontrolled,112.21842513944817,139.22925649381963,27.01083135437146
2020-10-15 14:00:00+00:00,California_Garage_01,0.0,0.0226152916830087,0.0226152916830087,1.3740289724969723,0,0,uncontrolled,112.21842513944817,139.26995690219374,27.05153176274557
2020-10-16 13:00:00+00:00,California_Garage_01,0.0,0.0226152916830087,0.0226152916830087,1.3740289724969723,0,0,uncontrolled,112.21842513944817,150.80105822757525,38.58263308812708
2020-10-16 14:00:00+00:00,California_Garage_01,0.0,0.0226152916830087,0.0226152916830087,1.3740289724969723,0,0,uncontrolled,112.21842513944817,156.814002783499,44.595577644050834
2020-10-19 14:00:00+00:00,California_Garage_01,0.2125,4.464529673583613,4.464529673583613,5.815943354397577,0,0,uncontrolled,112.21842513944817,139.1873385712651,26.968913431816915
2020-10-20 13:00:00+00:00,California_Garage_01,0.0,0.0153659102906917,0.0153659102906917,1.3667795911046556,0,0,uncontrolled,112.21842513944817,126.22783333333334,14.009408193885164
2020-10-20 14:00:00+00:00,California_Garage_01,0.0,0.2222977143966836,0.2222977143966836,1.5737113952106474,0,0,uncontrolled,112.21842513944817,123.79870511039293,11.580279970944758
2020-10-21 13:00:00+00:00,California_Garage_01,0.0,0.0371432080326219,0.0371432080326219,1.3885568888465858,0,0,uncontrolled,112.21842513944817,136.29387923817498,24.07545409872681
2020-10-21 14:00:00+00:00,California_Garage_01,2.557864864864865,7.198165814845721,7.198165814845721,8.549579495659685,0,0,uncontrolled,112.21842513944817,126.78885394771606,14.570428808267891
2020-10-22 13:00:00+00:00,California_Garage_01,0.0,0.153544401926288,0.153544401926288,1.5049580827402518,0,0,uncontrolled,112.21842513944817,138.0482763363256,25.829851196877442
2020-10-22 14:00:00+00:00,California_Garage_01,0.0,0.3340970872685831,0.3340970872685831,1.685510768082547,0,0,uncontrolled,112.21842513944817,127.44596675201483,15.227541612566654
2020-10-23 14:00:00+00:00,California_Garage_01,2.876985294117647,6.733030046942848,6.733030046942848,8.084443727756812,0,0,uncontrolled,112.21842513944817,124.34126482138004,12.122839681931865
2020-10-26 14:00:00+00:00,California_Garage_01,35.79933391812865,33.88319952061399,33.88319952061399,35.234613201427955,0,0,uncontrolled,112.21842513944817,133.95959613375132,21.741170994303147
2020-10-26 15:00:00+00:00,California_Garage_01,1.9559028901734103,27.17894565310449,27.17894565310449,28.53035933391845,0,0,uncontrolled,112.21842513944817,118.89033333333333,6.671908193885159
2020-10-27 13:00:00+00:00,California_Garage_01,0.0,0.9566121761365532,0.9566121761365532,2.308025856950517,0,0,uncontrolled,112.21842513944817,123.83021541501975,11.611790275571579
2020-10-27 14:00:00+00:00,California_Garage_01,0.0,0.1514773785580043,0.1514773785580043,1.5028910593719682,0,0,uncontrolled,112.21842513944817,163.78893002046024,51.57050488101207
2020-10-28 13:00:00+00:00,California_Garage_01,0.0,0.0097003274465307,0.0097003274465307,1.3611140082604944,0,0,uncontrolled,112.21842513944817,115.81180311497464,3.593377975526465
2020-10-28 14:00:00+00:00,California_Garage_01,0.0,0.0097003274465307,0.0097003274465307,1.3611140082604944,0,0,uncontrolled,112.21842513944817,113.17070902310635,0.9522838836581826
2020-10-29 14:00:00+00:00,California_Garage_01,7.662181649040344,7.32151776053393,7.32151776053393,8.672931441347894,0,0,uncontrolled,112.21842513944817,138.8172618001286,26.59883666068042
2020-10-29 15:00:00+00:00,California_Garage_01,7.245486448293912,11.2194724451637,11.2194724451637,12.570886125977664,0,0,uncontrolled,112.21842513944817,113.06133333333332,0.842908193885151
2020-10-30 14:00:00+00:00,California_Garage_01,0.0005,6.872047517264327,6.872047517264327,8.22346119807829,0,0,uncontrolled,112.21842513944817,121.55622005530266,9.337794915854488
2020-10-30 15:00:00+00:00,California_Garage_01,8.441634665186829,3.1324912249845864,3.1324912249845864,4.48390490579855,0,0,uncontrolled,112.21842513944817,124.39507296078736,12.176647821339188
2020-11-02 13:00:00+00:00,California_Garage_01,0.0,0.3237182604504705,0.3237182604504705,1.6751319412644343,0,0,uncontrolled,112.21842513944817,133.88651492992076,21.668089790472592
2020-11-02 14:00:00+00:00,California_Garage_01,0.0,0.3701873985071186,0.3701873985071186,1.7216010793210823,0,0,uncontrolled,112.21842513944817,164.7176974375443,52.49927229809613
2020-11-03 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,123.61733281338464,11.398907673936463
2020-11-03 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,161.28787132306502,49.06944618361685
2020-11-04 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,141.8818448554173,29.66341971596914
2020-11-04 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,162.76153137967972,50.54310624023155
2020-11-05 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,157.9656617086907,45.74723656924253
2020-11-05 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,124.773924117877,12.55549897842883
2020-11-06 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,130.64469832221118,18.426273182763012
2020-11-06 14:00:00+00:00,California_Garage_01,0.0,0.0110427757017779,0.0110427757017779,1.3624564565157418,0,0,uncontrolled,112.21842513944817,115.98383705152354,3.765411912075365
2020-11-09 13:00:00+00:00,California_Garage_01,0.0,0.0741913725957317,0.0741913725957317,1.4256050534096956,0,0,uncontrolled,112.21842513944817,156.89876962142196,44.68034448197379
2020-11-09 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,165.6551545670366,53.43672942758842
2020-11-10 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,136.51062389809843,24.292198758650258
2020-11-10 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,163.9626182471218,51.74419310767364
2020-11-11 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,145.0946534257009,32.876228286252726
2020-11-11 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,144.42405747126438,32.205632331816204
2020-11-12 14:00:00+00:00,California_Garage_01,0.0,0.0428661841237811,0.0428661841237811,1.394279864937745,0,0,uncontrolled,112.21842513944817,175.7172804191005,63.49885527965232
2020-11-13 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,146.77590464948815,34.55747951003998
2020-11-13 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,177.86423925240317,65.645814112955
2020-11-16 13:00:00+00:00,California_Garage_01,0.0,1.852318834865354,1.852318834865354,3.203732515679318,0,0,uncontrolled,112.21842513944817,123.66853356890459,11.45010842945642
2020-11-16 14:00:00+00:00,California_Garage_01,0.0,2.0666043926965765,2.0666043926965765,3.4180180735105403,0,0,uncontrolled,112.21842513944817,192.66888915961886,80.45046402017068
2020-11-17 14:00:00+00:00,California_Garage_01,0.0,0.0043371900323964,0.0043371900323964,1.35575087084636,0,0,uncontrolled,112.21842513944817,153.72206435220204,41.50363921275387
2020-11-18 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,159.24116666666666,47.022741527218486
2020-11-18 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,176.64607003983375,64.42764490038557
2020-11-19 13:00:00+00:00,California_Garage_01,0.0,0.0404290816880018,0.0404290816880018,1.3918427625019656,0,0,uncontrolled,112.21842513944817,160.7754260986812,48.55700095923304
2020-11-19 14:00:00+00:00,California_Garage_01,0.0,0.0404290816880018,0.0404290816880018,1.3918427625019656,0,0,uncontrolled,112.21842513944817,132.4957703350194,20.277345195571215
2020-11-20 13:00:00+00:00,California_Garage_01,6.830017241379311,6.100202824130182,6.100202824130182,7.451616504944146,0,0,uncontrolled,112.21842513944817,222.8380276006132,110.61960246116503
2020-11-20 14:00:00+00:00,California_Garage_01,7.040286652078775,8.47304767876622,8.47304767876622,9.824461359580184,0,0,uncontrolled,112.21842513944817,160.4031856443315,48.18476050488333
2020-11-24 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,182.24823520796718,70.02981006851901
2020-11-24 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,211.48381647171925,99.26539133227108
2020-11-24 15:00:00+00:00,California_Garage_01,3.7148214285714287,6.299909477075251,6.299909477075251,7.651323157889214,0,0,uncontrolled,112.21842513944817,130.7321285119667,18.51370337251852
2020-11-25 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,173.30434749013114,61.085922350682964
2020-11-25 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,170.97669848941052,58.75827334996235
2020-11-26 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,147.64164330997966,35.423218170531484
2020-11-26 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,162.75515380462159,50.53672866517341
