site_id,site_capacity_kw,capacity_basis,basis_source,basis_p95_kw,basis_mean_kw,basis_std_kw,basis_peak_kw
Arroyo_Garage_01,102.71445357392798,"max(95th percentile, mean + 2*std)",historical_hourly_load,102.71445357392798,23.45718014944864,36.23391065592983,177.4121786309578
California_Garage_01,112.21842513944817,"max(95th percentile, mean + 2*std)",reconstructed_uncontrolled_session_load,112.21842513944817,33.2088325867297,34.115915332390564,222.8380276006132
California_Garage_02,54.68586185087453,"max(95th percentile, mean + 2*std)",historical_hourly_load,54.68586185087453,13.632450776374686,18.524860706032396,206.32919292080408
N_Wilson_Garage_01,93.67172655462235,"max(95th percentile, mean + 2*std)",historical_hourly_load,66.55402306469128,15.572227697669822,39.04974942847627,1606.9177187074972
Parking_Lot_01,11.875171095631584,"max(95th percentile, mean + 2*std)",historical_hourly_load,11.875171095631584,1.752055182894431,4.286551522238983,41.00999096223008
S_Wilson_Garage_01,12.672576638251567,"max(95th percentile, mean + 2*std)",historical_hourly_load,12.672576638251567,2.6373112490895876,4.324807583638389,24.655110361327583
